Site: CHATS7  Year: 2007  Month: 5
6: pftconMod ... using non-default values
6: Attempting to initialize MLpftcon .....
6: MLpftcon ... using non-default values
6: Successfuly initialized MLpftcon
6: pftconMod ... using non-default values
6: Attempting to initialize MLpftcon .....
6: MLpftcon ... using non-default values
6: Successfuly initialized MLpftcon
Attempting to read RSL look-up table .....
Successfully read RSL look-up table
Initialization complete.
Output files opened in: /private/tmp/claude-501/-Users-yueqichen/3332d836-b3d4-4efe-a522-ff503684aa5d/scratchpad/authors-out-31day
Starting time loop: ntimes=1488, dtstep=1800s, progress every 1 step(s)
/Users/yueqichen/agent/cesm/authors-clm-ml-jax/.venv/lib/python3.13/site-packages/jax/_src/ops/scatter.py:105: FutureWarning: scatter inputs have incompatible types: cannot safely cast value from dtype=float64 to dtype=float32 with jax_numpy_dtype_promotion=standard. In future JAX releases this will result in an error.
  warnings.warn(
Attempting to initialize multilayer canopy pad parameters .....
Successfuly initialized multilayer canopy pad parameters
Attempting to initialize multilayer canopy vertical structure .....
Successfully initialized multilayer canopy vertical structure
MLCanopyFluxes: starting ML sub-steps (num_ml_steps=6, nrk_steps=4, num_mlcan=1)
MLCanopyFluxes: sub-step 1/6
MLCanopyFluxes: sub-step 2/6
MLCanopyFluxes: sub-step 3/6
MLCanopyFluxes: sub-step 4/6
MLCanopyFluxes: sub-step 5/6
MLCanopyFluxes: sub-step 6/6
  timestep 187/1488 | step=3.02s (met=0.01s, adv=2.97s, out=0.04s) | elapsed=580.0s | eta=4035.2s
  timestep 188/1488 | step=3.01s (met=0.01s, adv=2.97s, out=0.04s) | elapsed=583.0s | eta=4031.5s
  timestep 189/1488 | step=3.01s (met=0.01s, adv=2.96s, out=0.04s) | elapsed=586.0s | eta=4027.8s
  timestep 190/1488 | step=3.02s (met=0.01s, adv=2.97s, out=0.04s) | elapsed=589.0s | eta=4024.1s
  timestep 191/1488 | step=3.02s (met=0.01s, adv=2.97s, out=0.04s) | elapsed=592.1s | eta=4020.5s
  timestep 192/1488 | step=3.02s (met=0.01s, adv=2.97s, out=0.04s) | elapsed=595.1s | eta=4016.8s
  timestep 193/1488 | step=3.00s (met=0.01s, adv=2.95s, out=0.04s) | elapsed=598.1s | eta=4013.0s
  timestep 194/1488 | step=3.01s (met=0.01s, adv=2.96s, out=0.04s) | elapsed=601.1s | eta=4009.4s
  timestep 195/1488 | step=3.01s (met=0.01s, adv=2.96s, out=0.04s) | elapsed=604.1s | eta=4005.7s
  timestep 196/1488 | step=3.02s (met=0.01s, adv=2.97s, out=0.04s) | elapsed=607.1s | eta=4002.1s
  timestep 197/1488 | step=3.02s (met=0.01s, adv=2.97s, out=0.04s) | elapsed=610.1s | eta=3998.5s
  timestep 198/1488 | step=2.99s (met=0.01s, adv=2.94s, out=0.04s) | elapsed=613.1s | eta=3994.6s
  timestep 199/1488 | step=3.01s (met=0.01s, adv=2.96s, out=0.04s) | elapsed=616.1s | eta=3991.0s
  timestep 200/1488 | step=3.00s (met=0.01s, adv=2.96s, out=0.04s) | elapsed=619.1s | eta=3987.3s
  timestep 201/1488 | step=3.01s (met=0.01s, adv=2.96s, out=0.04s) | elapsed=622.2s | eta=3983.6s
  timestep 202/1488 | step=3.01s (met=0.01s, adv=2.96s, out=0.04s) | elapsed=625.2s | eta=3980.0s
  timestep 203/1488 | step=3.01s (met=0.01s, adv=2.96s, out=0.04s) | elapsed=628.2s | eta=3976.3s
  timestep 204/1488 | step=3.00s (met=0.01s, adv=2.96s, out=0.04s) | elapsed=631.2s | eta=3972.7s
  timestep 205/1488 | step=3.01s (met=0.01s, adv=2.96s, out=0.04s) | elapsed=634.2s | eta=3969.0s
  timestep 206/1488 | step=2.99s (met=0.01s, adv=2.94s, out=0.04s) | elapsed=637.2s | eta=3965.3s
  timestep 207/1488 | step=3.00s (met=0.01s, adv=2.95s, out=0.04s) | elapsed=640.2s | eta=3961.6s
  timestep 208/1488 | step=3.01s (met=0.01s, adv=2.96s, out=0.04s) | elapsed=643.2s | eta=3958.0s
  timestep 209/1488 | step=3.02s (met=0.01s, adv=2.97s, out=0.04s) | elapsed=646.2s | eta=3954.4s
  timestep 210/1488 | step=3.00s (met=0.01s, adv=2.95s, out=0.04s) | elapsed=649.2s | eta=3950.8s
  timestep 211/1488 | step=3.02s (met=0.01s, adv=2.98s, out=0.04s) | elapsed=652.2s | eta=3947.3s
  timestep 212/1488 | step=3.06s (met=0.01s, adv=3.01s, out=0.05s) | elapsed=655.3s | eta=3944.0s
  timestep 213/1488 | step=3.01s (met=0.01s, adv=2.96s, out=0.04s) | elapsed=658.3s | eta=3940.5s
  timestep 214/1488 | step=2.97s (met=0.01s, adv=2.92s, out=0.04s) | elapsed=661.3s | eta=3936.7s
  timestep 215/1488 | step=3.00s (met=0.01s, adv=2.95s, out=0.04s) | elapsed=664.3s | eta=3933.0s
  timestep 216/1488 | step=2.96s (met=0.01s, adv=2.91s, out=0.04s) | elapsed=667.2s | eta=3929.1s
  timestep 217/1488 | step=2.97s (met=0.01s, adv=2.93s, out=0.04s) | elapsed=670.2s | eta=3925.4s
  timestep 218/1488 | step=2.97s (met=0.01s, adv=2.93s, out=0.04s) | elapsed=673.2s | eta=3921.6s
  timestep 219/1488 | step=2.97s (met=0.01s, adv=2.92s, out=0.04s) | elapsed=676.1s | eta=3917.8s
  timestep 220/1488 | step=2.98s (met=0.01s, adv=2.93s, out=0.04s) | elapsed=679.1s | eta=3914.1s
  timestep 221/1488 | step=2.97s (met=0.01s, adv=2.92s, out=0.04s) | elapsed=682.1s | eta=3910.4s
  timestep 222/1488 | step=2.96s (met=0.01s, adv=2.91s, out=0.04s) | elapsed=685.0s | eta=3906.5s
  timestep 223/1488 | step=2.98s (met=0.01s, adv=2.93s, out=0.04s) | elapsed=688.0s | eta=3902.8s
  timestep 224/1488 | step=2.95s (met=0.01s, adv=2.90s, out=0.04s) | elapsed=691.0s | eta=3899.0s
  timestep 225/1488 | step=2.96s (met=0.01s, adv=2.91s, out=0.04s) | elapsed=693.9s | eta=3895.2s
  timestep 226/1488 | step=2.95s (met=0.01s, adv=2.90s, out=0.04s) | elapsed=696.9s | eta=3891.4s
  timestep 227/1488 | step=2.97s (met=0.01s, adv=2.92s, out=0.04s) | elapsed=699.8s | eta=3887.6s
  timestep 228/1488 | step=2.94s (met=0.01s, adv=2.90s, out=0.04s) | elapsed=702.8s | eta=3883.8s
  timestep 229/1488 | step=2.94s (met=0.01s, adv=2.90s, out=0.04s) | elapsed=705.7s | eta=3879.9s
  timestep 230/1488 | step=2.95s (met=0.01s, adv=2.90s, out=0.04s) | elapsed=708.7s | eta=3876.1s
  timestep 231/1488 | step=2.96s (met=0.01s, adv=2.92s, out=0.04s) | elapsed=711.6s | eta=3872.4s
  timestep 232/1488 | step=2.93s (met=0.01s, adv=2.88s, out=0.04s) | elapsed=714.6s | eta=3868.5s
  timestep 233/1488 | step=2.94s (met=0.01s, adv=2.89s, out=0.04s) | elapsed=717.5s | eta=3864.7s
  timestep 234/1488 | step=3.01s (met=0.01s, adv=2.96s, out=0.04s) | elapsed=720.5s | eta=3861.2s
  timestep 235/1488 | step=2.96s (met=0.01s, adv=2.91s, out=0.04s) | elapsed=723.5s | eta=3857.5s
  timestep 236/1488 | step=3.00s (met=0.01s, adv=2.95s, out=0.04s) | elapsed=726.5s | eta=3854.0s
  timestep 237/1488 | step=2.96s (met=0.01s, adv=2.91s, out=0.04s) | elapsed=729.4s | eta=3850.3s
  timestep 238/1488 | step=3.08s (met=0.01s, adv=3.03s, out=0.04s) | elapsed=732.5s | eta=3847.2s
  timestep 239/1488 | step=2.98s (met=0.01s, adv=2.93s, out=0.04s) | elapsed=735.5s | eta=3843.6s
  timestep 240/1488 | step=2.94s (met=0.01s, adv=2.90s, out=0.04s) | elapsed=738.4s | eta=3839.8s
  timestep 241/1488 | step=2.96s (met=0.01s, adv=2.91s, out=0.04s) | elapsed=741.4s | eta=3836.1s
  timestep 242/1488 | step=2.95s (met=0.01s, adv=2.90s, out=0.04s) | elapsed=744.3s | eta=3832.4s
  timestep 243/1488 | step=2.97s (met=0.01s, adv=2.92s, out=0.04s) | elapsed=747.3s | eta=3828.8s
  timestep 244/1488 | step=2.94s (met=0.01s, adv=2.90s, out=0.04s) | elapsed=750.2s | eta=3825.0s
  timestep 245/1488 | step=2.95s (met=0.01s, adv=2.90s, out=0.04s) | elapsed=753.2s | eta=3821.3s
  timestep 246/1488 | step=3.00s (met=0.01s, adv=2.95s, out=0.04s) | elapsed=756.2s | eta=3817.8s
  timestep 247/1488 | step=3.06s (met=0.01s, adv=3.01s, out=0.04s) | elapsed=759.2s | eta=3814.7s
  timestep 248/1488 | step=3.02s (met=0.01s, adv=2.98s, out=0.04s) | elapsed=762.3s | eta=3811.3s
  timestep 249/1488 | step=3.04s (met=0.01s, adv=2.99s, out=0.04s) | elapsed=765.3s | eta=3808.1s
  timestep 250/1488 | step=3.00s (met=0.01s, adv=2.95s, out=0.05s) | elapsed=768.3s | eta=3804.6s
  timestep 251/1488 | step=2.99s (met=0.01s, adv=2.95s, out=0.04s) | elapsed=771.3s | eta=3801.2s
  timestep 252/1488 | step=3.02s (met=0.01s, adv=2.97s, out=0.04s) | elapsed=774.3s | eta=3797.9s
  timestep 253/1488 | step=3.06s (met=0.01s, adv=3.01s, out=0.04s) | elapsed=777.4s | eta=3794.7s
  timestep 254/1488 | step=2.98s (met=0.01s, adv=2.93s, out=0.04s) | elapsed=780.4s | eta=3791.2s
  timestep 255/1488 | step=3.03s (met=0.01s, adv=2.98s, out=0.04s) | elapsed=783.4s | eta=3787.9s
  timestep 256/1488 | step=3.01s (met=0.01s, adv=2.96s, out=0.04s) | elapsed=786.4s | eta=3784.5s
  timestep 257/1488 | step=3.04s (met=0.01s, adv=3.00s, out=0.04s) | elapsed=789.4s | eta=3781.3s
  timestep 258/1488 | step=3.12s (met=0.01s, adv=3.07s, out=0.04s) | elapsed=792.6s | eta=3778.5s
  timestep 259/1488 | step=3.17s (met=0.01s, adv=3.12s, out=0.04s) | elapsed=795.7s | eta=3775.8s
  timestep 260/1488 | step=3.14s (met=0.01s, adv=3.09s, out=0.04s) | elapsed=798.9s | eta=3773.1s
  timestep 261/1488 | step=3.11s (met=0.01s, adv=3.06s, out=0.04s) | elapsed=802.0s | eta=3770.3s
  timestep 262/1488 | step=3.14s (met=0.01s, adv=3.09s, out=0.04s) | elapsed=805.1s | eta=3767.5s
  timestep 263/1488 | step=3.17s (met=0.01s, adv=3.12s, out=0.04s) | elapsed=808.3s | eta=3764.8s
  timestep 264/1488 | step=3.13s (met=0.01s, adv=3.09s, out=0.04s) | elapsed=811.4s | eta=3762.0s
  timestep 265/1488 | step=3.15s (met=0.01s, adv=3.10s, out=0.04s) | elapsed=814.6s | eta=3759.3s
  timestep 266/1488 | step=3.16s (met=0.01s, adv=3.11s, out=0.04s) | elapsed=817.7s | eta=3756.7s
  timestep 267/1488 | step=3.08s (met=0.01s, adv=3.03s, out=0.04s) | elapsed=820.8s | eta=3753.6s
  timestep 268/1488 | step=3.05s (met=0.01s, adv=3.01s, out=0.04s) | elapsed=823.9s | eta=3750.4s
  timestep 269/1488 | step=3.05s (met=0.01s, adv=3.00s, out=0.04s) | elapsed=826.9s | eta=3747.3s
  timestep 270/1488 | step=3.07s (met=0.01s, adv=3.02s, out=0.04s) | elapsed=830.0s | eta=3744.2s
  timestep 271/1488 | step=3.08s (met=0.01s, adv=3.03s, out=0.04s) | elapsed=833.1s | eta=3741.1s
  timestep 272/1488 | step=3.02s (met=0.01s, adv=2.98s, out=0.04s) | elapsed=836.1s | eta=3737.8s
  timestep 273/1488 | step=3.01s (met=0.01s, adv=2.96s, out=0.04s) | elapsed=839.1s | eta=3734.4s
  timestep 274/1488 | step=3.06s (met=0.01s, adv=3.01s, out=0.04s) | elapsed=842.2s | eta=3731.3s
  timestep 275/1488 | step=3.09s (met=0.01s, adv=3.04s, out=0.04s) | elapsed=845.2s | eta=3728.3s
  timestep 276/1488 | step=3.02s (met=0.01s, adv=2.98s, out=0.04s) | elapsed=848.3s | eta=3725.0s
  timestep 277/1488 | step=2.99s (met=0.01s, adv=2.95s, out=0.04s) | elapsed=851.3s | eta=3721.6s
  timestep 278/1488 | step=3.00s (met=0.01s, adv=2.95s, out=0.04s) | elapsed=854.3s | eta=3718.2s
  timestep 279/1488 | step=3.00s (met=0.01s, adv=2.95s, out=0.04s) | elapsed=857.3s | eta=3714.8s
  timestep 280/1488 | step=3.01s (met=0.01s, adv=2.96s, out=0.04s) | elapsed=860.3s | eta=3711.4s
  timestep 281/1488 | step=3.01s (met=0.01s, adv=2.96s, out=0.04s) | elapsed=863.3s | eta=3708.1s
  timestep 282/1488 | step=3.03s (met=0.01s, adv=2.98s, out=0.04s) | elapsed=866.3s | eta=3704.8s
  timestep 283/1488 | step=3.12s (met=0.01s, adv=3.07s, out=0.04s) | elapsed=869.4s | eta=3702.0s
  timestep 284/1488 | step=3.24s (met=0.01s, adv=3.18s, out=0.05s) | elapsed=872.7s | eta=3699.6s
  timestep 285/1488 | step=3.25s (met=0.01s, adv=3.20s, out=0.04s) | elapsed=875.9s | eta=3697.2s
  timestep 286/1488 | step=3.16s (met=0.01s, adv=3.10s, out=0.05s) | elapsed=879.1s | eta=3694.5s
  timestep 287/1488 | step=3.22s (met=0.01s, adv=3.16s, out=0.04s) | elapsed=882.3s | eta=3692.0s
  timestep 288/1488 | step=3.11s (met=0.01s, adv=3.07s, out=0.04s) | elapsed=885.4s | eta=3689.1s
  timestep 289/1488 | step=3.09s (met=0.01s, adv=3.04s, out=0.04s) | elapsed=888.5s | eta=3686.1s
  timestep 290/1488 | step=3.03s (met=0.01s, adv=2.98s, out=0.04s) | elapsed=891.5s | eta=3682.9s
  timestep 291/1488 | step=3.01s (met=0.01s, adv=2.96s, out=0.04s) | elapsed=894.5s | eta=3679.5s
  timestep 292/1488 | step=3.03s (met=0.01s, adv=2.98s, out=0.04s) | elapsed=897.5s | eta=3676.2s
  timestep 293/1488 | step=2.99s (met=0.01s, adv=2.95s, out=0.04s) | elapsed=900.5s | eta=3672.9s
  timestep 294/1488 | step=3.01s (met=0.01s, adv=2.96s, out=0.04s) | elapsed=903.6s | eta=3669.5s
  timestep 295/1488 | step=3.02s (met=0.01s, adv=2.97s, out=0.04s) | elapsed=906.6s | eta=3666.2s
  timestep 296/1488 | step=3.01s (met=0.01s, adv=2.96s, out=0.04s) | elapsed=909.6s | eta=3662.9s
  timestep 297/1488 | step=3.02s (met=0.01s, adv=2.98s, out=0.04s) | elapsed=912.6s | eta=3659.6s
  timestep 298/1488 | step=3.05s (met=0.01s, adv=3.00s, out=0.04s) | elapsed=915.7s | eta=3656.5s
  timestep 299/1488 | step=3.13s (met=0.01s, adv=3.08s, out=0.04s) | elapsed=918.8s | eta=3653.6s
  timestep 300/1488 | step=3.04s (met=0.01s, adv=2.99s, out=0.04s) | elapsed=921.8s | eta=3650.4s
  timestep 301/1488 | step=3.03s (met=0.01s, adv=2.98s, out=0.04s) | elapsed=924.8s | eta=3647.1s
  timestep 302/1488 | step=3.03s (met=0.01s, adv=2.98s, out=0.04s) | elapsed=927.9s | eta=3643.9s
  timestep 303/1488 | step=3.05s (met=0.01s, adv=3.01s, out=0.04s) | elapsed=930.9s | eta=3640.8s
  timestep 304/1488 | step=3.04s (met=0.01s, adv=2.99s, out=0.04s) | elapsed=934.0s | eta=3637.6s
  timestep 305/1488 | step=3.06s (met=0.01s, adv=3.01s, out=0.04s) | elapsed=937.0s | eta=3634.4s
  timestep 306/1488 | step=3.04s (met=0.01s, adv=2.99s, out=0.04s) | elapsed=940.1s | eta=3631.2s
  timestep 307/1488 | step=3.01s (met=0.01s, adv=2.96s, out=0.04s) | elapsed=943.1s | eta=3627.9s
  timestep 308/1488 | step=2.96s (met=0.01s, adv=2.91s, out=0.04s) | elapsed=946.0s | eta=3624.4s
  timestep 309/1488 | step=2.98s (met=0.01s, adv=2.93s, out=0.04s) | elapsed=949.0s | eta=3621.0s
  timestep 310/1488 | step=3.05s (met=0.01s, adv=3.00s, out=0.04s) | elapsed=952.1s | eta=3617.8s
  timestep 311/1488 | step=3.08s (met=0.01s, adv=3.03s, out=0.04s) | elapsed=955.1s | eta=3614.8s
  timestep 312/1488 | step=3.05s (met=0.01s, adv=3.01s, out=0.04s) | elapsed=958.2s | eta=3611.7s
  timestep 313/1488 | step=3.03s (met=0.01s, adv=2.98s, out=0.04s) | elapsed=961.2s | eta=3608.4s
  timestep 314/1488 | step=3.22s (met=0.01s, adv=3.17s, out=0.04s) | elapsed=964.4s | eta=3605.9s
  timestep 315/1488 | step=3.25s (met=0.01s, adv=3.20s, out=0.04s) | elapsed=967.7s | eta=3603.5s
  timestep 316/1488 | step=3.12s (met=0.01s, adv=3.07s, out=0.04s) | elapsed=970.8s | eta=3600.6s
  timestep 317/1488 | step=3.04s (met=0.01s, adv=2.99s, out=0.04s) | elapsed=973.9s | eta=3597.4s
  timestep 318/1488 | step=3.03s (met=0.01s, adv=2.98s, out=0.04s) | elapsed=976.9s | eta=3594.2s
  timestep 319/1488 | step=3.07s (met=0.01s, adv=3.02s, out=0.04s) | elapsed=980.0s | eta=3591.1s
  timestep 320/1488 | step=3.05s (met=0.01s, adv=3.00s, out=0.04s) | elapsed=983.0s | eta=3587.9s
  timestep 321/1488 | step=3.12s (met=0.01s, adv=3.08s, out=0.04s) | elapsed=986.1s | eta=3585.1s
  timestep 322/1488 | step=3.28s (met=0.01s, adv=3.23s, out=0.04s) | elapsed=989.4s | eta=3582.7s
  timestep 323/1488 | step=3.15s (met=0.01s, adv=3.10s, out=0.04s) | elapsed=992.6s | eta=3579.9s
  timestep 324/1488 | step=3.03s (met=0.01s, adv=2.98s, out=0.04s) | elapsed=995.6s | eta=3576.7s
  timestep 325/1488 | step=3.04s (met=0.01s, adv=2.99s, out=0.04s) | elapsed=998.6s | eta=3573.5s
  timestep 326/1488 | step=3.03s (met=0.01s, adv=2.99s, out=0.04s) | elapsed=1001.7s | eta=3570.3s
  timestep 327/1488 | step=3.02s (met=0.01s, adv=2.97s, out=0.04s) | elapsed=1004.7s | eta=3567.1s
  timestep 328/1488 | step=3.09s (met=0.01s, adv=3.04s, out=0.04s) | elapsed=1007.8s | eta=3564.0s
  timestep 329/1488 | step=3.07s (met=0.01s, adv=3.03s, out=0.04s) | elapsed=1010.8s | eta=3561.0s
  timestep 330/1488 | step=3.06s (met=0.01s, adv=3.01s, out=0.04s) | elapsed=1013.9s | eta=3557.9s
  timestep 331/1488 | step=3.07s (met=0.01s, adv=3.02s, out=0.04s) | elapsed=1017.0s | eta=3554.8s
  timestep 332/1488 | step=3.14s (met=0.01s, adv=3.09s, out=0.04s) | elapsed=1020.1s | eta=3551.9s
  timestep 333/1488 | step=3.09s (met=0.01s, adv=3.04s, out=0.04s) | elapsed=1023.2s | eta=3548.9s
  timestep 334/1488 | step=3.09s (met=0.01s, adv=3.04s, out=0.04s) | elapsed=1026.3s | eta=3545.9s
  timestep 335/1488 | step=3.06s (met=0.01s, adv=3.01s, out=0.04s) | elapsed=1029.3s | eta=3542.8s
  timestep 336/1488 | step=3.04s (met=0.01s, adv=2.99s, out=0.04s) | elapsed=1032.4s | eta=3539.6s
  timestep 337/1488 | step=3.01s (met=0.01s, adv=2.96s, out=0.04s) | elapsed=1035.4s | eta=3536.3s
  timestep 338/1488 | step=3.03s (met=0.01s, adv=2.99s, out=0.04s) | elapsed=1038.4s | eta=3533.1s
  timestep 339/1488 | step=3.03s (met=0.01s, adv=2.98s, out=0.05s) | elapsed=1041.4s | eta=3529.8s
  timestep 340/1488 | step=3.03s (met=0.01s, adv=2.98s, out=0.04s) | elapsed=1044.5s | eta=3526.6s
  timestep 341/1488 | step=3.09s (met=0.01s, adv=3.04s, out=0.04s) | elapsed=1047.6s | eta=3523.6s
  timestep 342/1488 | step=3.13s (met=0.01s, adv=3.08s, out=0.04s) | elapsed=1050.7s | eta=3520.7s
  timestep 343/1488 | step=3.14s (met=0.01s, adv=3.09s, out=0.04s) | elapsed=1053.8s | eta=3517.9s
  timestep 344/1488 | step=3.09s (met=0.01s, adv=3.05s, out=0.04s) | elapsed=1056.9s | eta=3514.9s
  timestep 345/1488 | step=3.05s (met=0.01s, adv=3.00s, out=0.04s) | elapsed=1060.0s | eta=3511.7s
  timestep 346/1488 | step=3.08s (met=0.01s, adv=3.04s, out=0.04s) | elapsed=1063.0s | eta=3508.7s
  timestep 347/1488 | step=3.06s (met=0.01s, adv=3.02s, out=0.04s) | elapsed=1066.1s | eta=3505.6s
  timestep 348/1488 | step=3.02s (met=0.01s, adv=2.97s, out=0.04s) | elapsed=1069.1s | eta=3502.3s
  timestep 349/1488 | step=3.03s (met=0.01s, adv=2.98s, out=0.04s) | elapsed=1072.2s | eta=3499.1s
  timestep 350/1488 | step=3.03s (met=0.01s, adv=2.98s, out=0.04s) | elapsed=1075.2s | eta=3495.9s
  timestep 351/1488 | step=3.03s (met=0.01s, adv=2.98s, out=0.04s) | elapsed=1078.2s | eta=3492.7s
  timestep 352/1488 | step=3.02s (met=0.01s, adv=2.97s, out=0.04s) | elapsed=1081.2s | eta=3489.4s
  timestep 353/1488 | step=3.00s (met=0.01s, adv=2.95s, out=0.04s) | elapsed=1084.2s | eta=3486.1s
  timestep 354/1488 | step=2.99s (met=0.01s, adv=2.95s, out=0.04s) | elapsed=1087.2s | eta=3482.8s
  timestep 355/1488 | step=2.99s (met=0.01s, adv=2.94s, out=0.04s) | elapsed=1090.2s | eta=3479.5s
  timestep 356/1488 | step=3.00s (met=0.01s, adv=2.96s, out=0.04s) | elapsed=1093.2s | eta=3476.2s
  timestep 357/1488 | step=3.01s (met=0.01s, adv=2.96s, out=0.04s) | elapsed=1096.2s | eta=3472.9s
  timestep 358/1488 | step=3.04s (met=0.01s, adv=2.99s, out=0.04s) | elapsed=1099.3s | eta=3469.7s
  timestep 359/1488 | step=3.00s (met=0.01s, adv=2.95s, out=0.04s) | elapsed=1102.3s | eta=3466.5s
  timestep 360/1488 | step=2.99s (met=0.01s, adv=2.94s, out=0.04s) | elapsed=1105.3s | eta=3463.1s
  timestep 361/1488 | step=3.03s (met=0.01s, adv=2.98s, out=0.04s) | elapsed=1108.3s | eta=3459.9s
  timestep 362/1488 | step=3.00s (met=0.01s, adv=2.95s, out=0.04s) | elapsed=1111.3s | eta=3456.6s
  timestep 363/1488 | step=3.00s (met=0.01s, adv=2.95s, out=0.04s) | elapsed=1114.3s | eta=3453.3s
  timestep 364/1488 | step=3.02s (met=0.01s, adv=2.98s, out=0.04s) | elapsed=1117.3s | eta=3450.1s
  timestep 365/1488 | step=3.00s (met=0.01s, adv=2.95s, out=0.04s) | elapsed=1120.3s | eta=3446.8s
  timestep 366/1488 | step=3.06s (met=0.01s, adv=3.01s, out=0.04s) | elapsed=1123.4s | eta=3443.7s
  timestep 367/1488 | step=3.03s (met=0.01s, adv=2.98s, out=0.04s) | elapsed=1126.4s | eta=3440.5s
  timestep 368/1488 | step=3.04s (met=0.01s, adv=2.99s, out=0.04s) | elapsed=1129.4s | eta=3437.4s
  timestep 369/1488 | step=3.10s (met=0.01s, adv=3.05s, out=0.04s) | elapsed=1132.5s | eta=3434.4s
  timestep 370/1488 | step=3.03s (met=0.01s, adv=2.98s, out=0.04s) | elapsed=1135.6s | eta=3431.2s
  timestep 371/1488 | step=3.03s (met=0.01s, adv=2.99s, out=0.04s) | elapsed=1138.6s | eta=3428.0s
  timestep 372/1488 | step=3.00s (met=0.01s, adv=2.95s, out=0.04s) | elapsed=1141.6s | eta=3424.7s
  timestep 373/1488 | step=3.05s (met=0.01s, adv=3.01s, out=0.04s) | elapsed=1144.6s | eta=3421.6s
  timestep 374/1488 | step=3.00s (met=0.01s, adv=2.95s, out=0.05s) | elapsed=1147.6s | eta=3418.4s
  timestep 375/1488 | step=3.02s (met=0.01s, adv=2.97s, out=0.04s) | elapsed=1150.7s | eta=3415.2s
  timestep 376/1488 | step=3.02s (met=0.01s, adv=2.97s, out=0.04s) | elapsed=1153.7s | eta=3411.9s
  timestep 377/1488 | step=3.07s (met=0.01s, adv=3.02s, out=0.04s) | elapsed=1156.7s | eta=3408.9s
  timestep 378/1488 | step=3.04s (met=0.01s, adv=2.99s, out=0.04s) | elapsed=1159.8s | eta=3405.7s
  timestep 379/1488 | step=3.05s (met=0.01s, adv=3.01s, out=0.04s) | elapsed=1162.8s | eta=3402.6s
  timestep 380/1488 | step=3.07s (met=0.01s, adv=3.02s, out=0.04s) | elapsed=1165.9s | eta=3399.5s
  timestep 381/1488 | step=3.05s (met=0.01s, adv=3.01s, out=0.04s) | elapsed=1169.0s | eta=3396.4s
  timestep 382/1488 | step=3.05s (met=0.01s, adv=3.01s, out=0.04s) | elapsed=1172.0s | eta=3393.3s
  timestep 383/1488 | step=3.01s (met=0.01s, adv=2.96s, out=0.04s) | elapsed=1175.0s | eta=3390.1s
  timestep 384/1488 | step=3.02s (met=0.01s, adv=2.97s, out=0.04s) | elapsed=1178.0s | eta=3386.9s
  timestep 385/1488 | step=3.04s (met=0.01s, adv=2.99s, out=0.04s) | elapsed=1181.1s | eta=3383.7s
  timestep 386/1488 | step=3.02s (met=0.01s, adv=2.97s, out=0.04s) | elapsed=1184.1s | eta=3380.5s
  timestep 387/1488 | step=3.01s (met=0.01s, adv=2.97s, out=0.04s) | elapsed=1187.1s | eta=3377.3s
  timestep 388/1488 | step=3.11s (met=0.01s, adv=3.06s, out=0.04s) | elapsed=1190.2s | eta=3374.3s
  timestep 389/1488 | step=3.04s (met=0.01s, adv=2.99s, out=0.04s) | elapsed=1193.3s | eta=3371.2s
  timestep 390/1488 | step=3.04s (met=0.01s, adv=2.99s, out=0.04s) | elapsed=1196.3s | eta=3368.0s
  timestep 391/1488 | step=3.06s (met=0.01s, adv=3.01s, out=0.04s) | elapsed=1199.4s | eta=3364.9s
  timestep 392/1488 | step=3.04s (met=0.01s, adv=2.99s, out=0.04s) | elapsed=1202.4s | eta=3361.8s
  timestep 393/1488 | step=3.02s (met=0.01s, adv=2.98s, out=0.04s) | elapsed=1205.4s | eta=3358.6s
  timestep 394/1488 | step=3.04s (met=0.01s, adv=3.00s, out=0.04s) | elapsed=1208.5s | eta=3355.5s
  timestep 395/1488 | step=3.01s (met=0.01s, adv=2.97s, out=0.04s) | elapsed=1211.5s | eta=3352.3s
  timestep 396/1488 | step=3.03s (met=0.01s, adv=2.98s, out=0.04s) | elapsed=1214.5s | eta=3349.1s
  timestep 397/1488 | step=3.03s (met=0.01s, adv=2.98s, out=0.04s) | elapsed=1217.5s | eta=3345.9s
  timestep 398/1488 | step=3.00s (met=0.01s, adv=2.96s, out=0.04s) | elapsed=1220.5s | eta=3342.7s
  timestep 399/1488 | step=2.99s (met=0.01s, adv=2.94s, out=0.04s) | elapsed=1223.5s | eta=3339.4s
  timestep 400/1488 | step=2.98s (met=0.01s, adv=2.93s, out=0.04s) | elapsed=1226.5s | eta=3336.1s
  timestep 401/1488 | step=3.00s (met=0.01s, adv=2.96s, out=0.04s) | elapsed=1229.5s | eta=3332.9s
  timestep 402/1488 | step=3.02s (met=0.01s, adv=2.97s, out=0.04s) | elapsed=1232.5s | eta=3329.7s
  timestep 403/1488 | step=3.03s (met=0.01s, adv=2.98s, out=0.04s) | elapsed=1235.6s | eta=3326.5s
  timestep 404/1488 | step=3.04s (met=0.01s, adv=3.00s, out=0.04s) | elapsed=1238.6s | eta=3323.4s
  timestep 405/1488 | step=3.00s (met=0.01s, adv=2.95s, out=0.04s) | elapsed=1241.6s | eta=3320.1s
  timestep 406/1488 | step=2.98s (met=0.01s, adv=2.94s, out=0.04s) | elapsed=1244.6s | eta=3316.9s
